2338,Kondazhy,grama_panchayath,7
2339,Poothady,grama_panchayath,3
2340,Vadakkenchery,grama_panchayath,6
2341,Marady,grama_panchayath,8
2342,Poonjar Thekkekkara,grama_panchayath,10
2343,Arpookkara,grama_panchayath,10
2344,Kadakkal,grama_panchayath,13
2345,Cheranallur,grama_panchayath,8
2346,Thiruvali,grama_panchayath,5
2348,Vazhikkadavu,grama_panchayath,5
2350,Thenhippalam,grama_panchayath,5
2351,Ambalappuzha South,grama_panchayath,11
2352,Kalanjoor,grama_panchayath,12
2353,Choondal,grama_panchayath,7
2354,Paippadu,grama_panchayath,10
2355,Naranganam,grama_panchayath,12
2356,Nooranad,grama_panchayath,11
2357,Peruvayal,grama_panchayath,4
2358,Puramattam,grama_panchayath,12
2359,Nayarambalam,grama_panchayath,8
2360,Muttil,grama_panchayath,3
2362,Punnapra North,grama_panchayath,11
2364,Velinalloor,grama_panchayath,13
2369,Ayiloor,grama_panchayath,6
2370,Adichanalloor,grama_panchayath,13
2371,Mangattidam,grama_panchayath,2
2373,Karimpuzha,grama_panchayath,6
2374,Kaduthuruthy,grama_panchayath,10
2375,Ambalapara,grama_panchayath,6
2376,Udumbannoor,grama_panchayath,9
2377,Pariyaram,grama_panchayath,7
2379,Thuvvur,grama_panchayath,5
2380,Thazhava,grama_panchayath,13
2382,Eraviperoor,grama_panchayath,12
2383,Pavaratty,grama_panchayath,7
2384,Vengara,grama_panchayath,5
2365,Chakkittappara,grama_panchayath,4
2366,Avinissery,grama_panchayath,7
2367,Kottiyoor,grama_panchayath,2
2368,Thiruvanvandoor,grama_panchayath,11
2385,Kulakkada,grama_panchayath,13
2386,Kuttiattoor,grama_panchayath,2
2387,Tarur,grama_panchayath,6
2388,Nedumkunnam,grama_panchayath,10
2389,Mangalam,grama_panchayath,5
2391,Kolachery,grama_panchayath,2
2392,Kaiparambu,grama_panchayath,7
2394,Yeroor,grama_panchayath,13
2395,Kannamangalam,grama_panchayath,5
2396,Akalakkunnam,grama_panchayath,10
2397,Kurichy,grama_panchayath,10
2398,Kuzhur,grama_panchayath,7
2399,Elavally,grama_panchayath,7
2400,Kokkayar,grama_panchayath,9
2402,Munnar,grama_panchayath,9
2404,Elanji,grama_panchayath,8
2405,Pothanikkad,grama_panchayath,8
2406,Manakkad,grama_panchayath,9
2407,Naduvannur,grama_panchayath,4
2408,Chirakkadavu,grama_panchayath,10
2409,Ayancheri,grama_panchayath,4
2410,Ayyappancoil,grama_panchayath,9
2411,Kottamkara,grama_panchayath,13
2412,Kodiyathur,grama_panchayath,4
2413,Payyavoor,grama_panchayath,2
2414,Agali,grama_panchayath,6
2415,Chadayamangalam,grama_panchayath,13
2417,Chennam Pallippuram,grama_panchayath,11
2419,Purathur,grama_panchayath,5
2420,Polpully,grama_panchayath,6
2421,Parappookkara,grama_panchayath,7
2422,Muzhappilangad,grama_panchayath,2
2423,Muppainadu,grama_panchayath,3
2424,Choornikkara,grama_panchayath,8
2425,Karulai,grama_panchayath,5
2426,Keezhariyur,grama_panchayath,4
2427,Kodamthuruth,grama_panchayath,11
2428,Kavalangad,grama_panchayath,8
2429,Narikkuni,grama_panchayath,4
2430,Kalliassery,grama_panchayath,2
2431,Adimali,grama_panchayath,9
2432,Balussery,grama_panchayath,4
2433,Ezhamkulam,grama_panchayath,12
2435,Purapuzha,grama_panchayath,9
2436,Mutholy,grama_panchayath,10
2437,Chalavara,grama_panchayath,6
2438,Ranny Perunadu,grama_panchayath,12
2439,Lekkidi-Perur,grama_panchayath,6
2440,Ummannoor,grama_panchayath,13
2441,Chettikulangara,grama_panchayath,11
2442,Enadimangalam,grama_panchayath,12
2443,Elikkulam,grama_panchayath,10
2446,Perayam,grama_panchayath,13
2447,Nellikuzhy,grama_panchayath,8
2448,Chittariparamba,grama_panchayath,2
2449,Kadungalloor,grama_panchayath,8
2450,Aymanam,grama_panchayath,10
2451,Muzhakkunnu,grama_panchayath,2
2452,Chokkad,grama_panchayath,5
2453,Pariyaram,grama_panchayath,2
2454,Thakazhy,grama_panchayath,11
2455,Mararikkulam North,grama_panchayath,11
2456,Veliyam,grama_panchayath,13
2457,Karunapuram,grama_panchayath,9
2458,Eranholi,grama_panchayath,2
2459,Parathodu,grama_panchayath,10
2462,Naripatta,grama_panchayath,4
2463,Thidanadu,grama_panchayath,10
2464,Chazhur,grama_panchayath,7
2465,Vettikavala,grama_panchayath,13
2466,Aralam,grama_panchayath,2
2467,Adat,grama_panchayath,7
2468,Vazhathope,grama_panchayath,9
2469,Kareepra,grama_panchayath,13
2471,Kadangode,grama_panchayath,7
2472,Veliyanad,grama_panchayath,11
2473,Mandrothuruthu,grama_panchayath,13
2478,Ulliyeri,grama_panchayath,4
2479,Pooyappally,grama_panchayath,13
2480,Thirumittakode,grama_panchayath,6
2481,Edavetty,grama_panchayath,9
2482,Panjal,grama_panchayath,7
2483,Kanjirapuzha,grama_panchayath,6
2484,Edappal,grama_panchayath,5
2485,Earathu,grama_panchayath,12
2474,Peralassery,grama_panchayath,2
2475,Karimba,grama_panchayath,6
2476,Kadamakkudy,grama_panchayath,8
2477,Kunnamangalam,grama_panchayath,4
2486,Krishnapuram,grama_panchayath,11
2487,Cheppad,grama_panchayath,11
2488,Eruthempathy,grama_panchayath,6
2489,Kattippara,grama_panchayath,4
2490,Thenmala,grama_panchayath,13
2491,Melattur,grama_panchayath,5
2493,Kunnathur,grama_panchayath,13
2494,Aikkaranadu,grama_panchayath,8
2496,Mundakayam,grama_panchayath,10
2497,Mattathur,grama_panchayath,7
2498,Kuzhimanna,grama_panchayath,5
2499,Angadippuram,grama_panchayath,5
2500,Mankulam,grama_panchayath,9
2501,Varantharappilly,grama_panchayath,7
2502,Mokeri,grama_panchayath,2
2503,Punnayoor,grama_panchayath,7
2504,Konnathady,grama_panchayath,9
2505,Karuvarakundu,grama_panchayath,5
2506,Meenachil,grama_panchayath,10
2507,Thekkumbhagam,grama_panchayath,13
2508,Koppam,grama_panchayath,6
2509,Kottayam,grama_panchayath,2
2510,Panayam,grama_panchayath,13
